problem,uuid,problem_type,question_type,source,answer
"Given the proposition \\(p\\): Some triangles are isosceles triangles, then \\((\quad)\)
A: \\(\neg p\\): Some triangles are not isosceles triangles
B: \\(\neg p\\): Some triangles are non-isosceles triangles
C: \\(\neg p\\): All triangles are not isosceles triangles
D: \\(\neg p\\): All triangles are isosceles triangles",49f5f90e-efb0-5ead-8877-a1c5756a6615,Logic and Puzzles,MCQ,cn_k12,C
"Five students, A, B, C, D, and E, went to ask the teacher about the results of a math competition. The teacher said, ""Among you five, two received first prize, and three received second prize."" After looking at the results of B and C, A said, ""I still don't know my result."" After looking at the results of A and E, D said, ""The two of you have the same prize situation."" According to the above information, then ()

A: D must have received the first prize

B: D must have received the second prize

C: The prize situation of B and D must be different

D: The prize situation of B and D can be the same",205a50a1-d45e-56e9-826e-d571eb0d0aac,Logic and Puzzles,MCQ,cn_k12,D
"Let the universal set be $U=\{1,2,3,4,5\}$. If the set $M$ satisfies $\complement _{U}M=\{1,3\}$, then which of the following statements is true?

A: $2\in M$

B: $3\in M$

C: $4\notin M$

D: $5\notin M$",4483e270-871a-58d3-9454-733b898daaa5,Logic and Puzzles,MCQ,cn_k12,A
"Given the following four judgments:
① There exists $x_0 \in \mathbb{R}$, such that $e^{x_0} \leq 0$;  
② For all $x \in \mathbb{R}^+$, $2^x > x^2$;  
③ Let $ab$ be real numbers, $a > 1$, $b > 1$ is the necessary and sufficient condition for $ab > 1$;  
④ The contrapositive of the proposition ""if $p$ then $q$"" is ""if not $q$ then not $p$"".  
Among these judgments, the number of correct judgments is (　　)  
A: 1  
B: 2  
C: 3  
D: 4",9aaf95ed-c128-54c0-95dd-ee2402222d29,Logic and Puzzles,MCQ,cn_k12,A
"Which of the following events is a certain event?
A: Turning on the TV, it is showing a cartoon
B: Brazil is certain to win the championship in the 2014 World Cup
C: The winning rate of a lottery is 1%, buying 100 tickets will definitely win
D: Drawing 1 ball from a bag that only contains 5 red balls, it is a red ball",58d616e6-a31f-5f44-95e9-83a26f8cb537,Logic and Puzzles,MCQ,cn_k12,D
"Given the event M ""all 3 seeds germinate"" and the event N ""none of the 3 seeds germinate,"" then the events M and N are ( )
A: Mutually exclusive and complementary events
B: Not mutually exclusive events
C: Mutually exclusive but not complementary events
D: Complementary events",adbf6132-3e33-52e8-8071-898618d40795,Logic and Puzzles,MCQ,cn_k12,C
"Given the following propositions:  
\\(①\\) If the proposition \\(p\\) is given: \\(\exists x \in \mathbb{R}\\), such that \\(x^{2}+x-1 < 0\\), then \\(\neg p\\): \\(\forall x \in \mathbb{R}\\), it holds that \\(x^{2}+x-1 \geqslant 0\\);  
\\(②\\) If \\(p \land q\\) is a false proposition, then \\(p\\), \\(q\\) are both false propositions;  
\\(③\\) The negation of the proposition ""If \\(x^{2}-3x+2=0\\), then \\(x=2\\)"" is ""If \\(x^{2}-3x+2=0\\), then \\(x \neq 2\\)"",  
Among these, the correct proposition numbers are \\((\quad)\\)  
A: \\(①\\)  
B: \\(①②\\)  
C: \\(①③\\)  
D: \\(②③\\)",18e67608-9495-5844-a64d-6606c2a55b0e,Logic and Puzzles,MCQ,cn_k12,A
"Given the proposition: p: For all $x \in \mathbb{R}$, $\cos x \leq 1$, then $\neg p$ is ( )
A: There exists $x \in \mathbb{R}$, $\cos x \geq 1$
B: For all $x \in \mathbb{R}$, $\cos x \geq 1$
C: There exists $x \in \mathbb{R}$, $\cos x > 1$
D: For all $x \in \mathbb{R}$, $\cos x > 1$",fdc2e235-126d-5779-bec8-1bbab8271a86,Logic and Puzzles,MCQ,cn_k12,C
"Which of the following statements is correct? (     )
A: Analogical reasoning is from general to specific.
B: The conclusion of deductive reasoning is always correct.
C: The conclusion of reasonable reasoning is always correct.
D: If the premises and the form of deductive reasoning are correct, then the conclusion must be correct.",57088964-9681-5b3c-b5cd-39ad80d374af,Logic and Puzzles,MCQ,cn_k12,D
"The negation of the proposition ""There exists an $x \in \mathbb{R}$ such that $x > 1$"" is ( )
A: For all $x \in \mathbb{R}$, $x > 1$
B: There exists an $x \in \mathbb{R}$ such that $x < 1$
C: For all $x \in \mathbb{R}$, $x \leq 1$
D: There exists an $x \in \mathbb{R}$ such that $x \leq 1$",15b5655a-32b7-596a-a943-1568c2c46985,Logic and Puzzles,MCQ,cn_k12,C
"Given: $\neg p$ and $q$ are true, then among the following propositions, the false propositions are ( )  
①$p$；②$p$ or $q$；③$p$ and $q$；④$\neg q$．
A: ①④
B: ①②③
C: ①③④
D: ②③④",a6a868ed-e4ad-5770-9154-02eafe3b546b,Logic and Puzzles,MCQ,cn_k12,C
"Given the universal set $U=\{1,2,3,4,5,6\}$, and the set $A=\{3,4,5\}$, then $\complement_U A=$ （　　）
A: $\{1,2,6\}$
B: $\{3,4,5\}$
C: $\{1,2,3,4,5,6\}$
D: $\emptyset$",9d684f97-c72e-5989-afc7-bae924fd9f96,Logic and Puzzles,MCQ,cn_k12,A
"Given four propositions:
① An integer whose last digit is even can be divided by 2;
② Some rhombuses are squares;
③ There exists an $x \in \mathbb{R}$, $x > 0$;
④ For any $x \in \mathbb{R}$, $2x + 1$ is odd.
The correct statement is ( )
A: All four propositions are true
B: ①② are universal propositions
C: ②③ are existential propositions
D: There are two false propositions among the four",2efca61e-cad3-5823-bdb7-a2cc1eef6d84,Logic and Puzzles,MCQ,cn_k12,C
"Given proposition p: For any $x \in \mathbb{R}$, it always holds that $3^x \leq 0$; proposition q: ""x > 2"" is a sufficient but not necessary condition for ""x > 4"", then among the following propositions, the true proposition is (　　)  
A: $p \land q$  
B: $\lnot p \land \lnot q$  
C: $\lnot p \land q$  
D: $p \land \lnot q$",cd6e0c09-adfa-521f-8465-58d90a1bda47,Logic and Puzzles,MCQ,cn_k12,B
"Define the set $A-B=\{x|x\in A \text{ and } x\notin B\}$. If set $A=\{1,3,4,5\}$ and $B=\{2,3,4\}$, then the number of elements in the set $A-B$ is (　　)  
A: 1  
B: 2  
C: 3  
D: 4",dad4e6c6-d131-5c45-a49c-23c8bfadab1e,Logic and Puzzles,MCQ,cn_k12,B
"The syllogism ""The square of any real number is greater than 0, because 'a' is a real number, therefore $a^2 > 0$"" is considered to be (   )
A: The major premise is incorrect
B: The minor premise is incorrect
C: The form of reasoning is incorrect
D: Correct",ccc86d07-0e19-5da0-ae54-27b7dcb25513,Logic and Puzzles,MCQ,cn_k12,A
"The negation of the statement ""If x and y are both zero, then $xy=0$"" is ( )
A: If x and y are both not zero, then $xy=0$
B: If x and y are both not zero, then $xy\neq0$
C: If x and y are not both zero, then $xy=0$
D: If x and y are not both zero, then $xy\neq0$",e1b9ae98-a188-5774-a11a-55b0542fda42,Logic and Puzzles,MCQ,cn_k12,D
"When tossing a fair coin, the probability of the head side facing up is $0.5$. Which of the following statements is correct?

A: When tossing $2$ times consecutively, the head side will definitely appear $1$ time.

B: When tossing $100$ times consecutively, the head side will definitely appear $50$ times.

C: When tossing $2n$ times consecutively, the head side will definitely appear $n$ times.

D: As the number of tosses increases, the frequency of the head side facing up will stabilize at $0.5$.",40f10c28-0886-5b37-a1b7-76cf7a442506,Logic and Puzzles,MCQ,cn_k12,D
"During the trial of a treasure theft case, the statements of four suspects, A, B, C, and D, were as follows. A said: ""The criminal is among B, C, and D""; B said: ""I didn't commit the crime, it was C who stole it""; C said: ""One of A and B is the thief""; D said: ""What B said is true"". After investigation, it was verified that two of them told the truth and the other two lied. Moreover, among these four, only one person is the criminal. From this, it can be determined that the criminal is (   )
A: A
B: B
C: C
D: D",7de3825e-e2f2-5d90-aee9-9560e9ae05e6,Logic and Puzzles,MCQ,cn_k12,B
"Given the proposition $p$: $\exists x \in \mathbb{R}$, $2^{x-3} \leqslant 0$. If $(\lnot p) \land q$ is a false proposition, then the proposition $q$ could be ($\quad\quad$).
A: The foci of the ellipse $3x^{2}+4y^{2}=2$ are on the $x$-axis.
B: The circle $x^{2}+y^{2}-2x-4y-1=0$ intersects with the $x$-axis.
C: If $A \cup B = A$, then $B \subseteq A$.
D: Given points $A(1,2)$ and $B(3,0)$, the line $x+2y-3=0$ does not intersect with line segment $AB$.",bb7dbab8-a18d-5cdd-a3d7-79282578517a,Logic and Puzzles,MCQ,cn_k12,D
"Given that $M$ and $N$ are two random events, if $M$ and $N$ are mutually exclusive events (where $\overline{M}$ and $\overline{N}$ represent the complementary events of $M$ and $N$ respectively), then (　　)
A: $\overline{M} \cup \overline{N}$ is a certain event
B: $M \cup N$ is a certain event
C: $\overline{M} \cap \overline{N} \neq \emptyset$
D: $\overline{M}$ and $\overline{N}$ are definitely not mutually exclusive events",c62fbda2-8d82-5dfa-8e28-ad347ee41f36,Logic and Puzzles,MCQ,cn_k12,A
"Given sets $A=\{0, 2, 3, 4, 5, 7\}$, $B=\{1, 2, 3, 4, 6\}$, and $C=\{x|x\in A, x\notin B\}$, the number of elements in set $C$ is (　　)  
A: 2  
B: 3  
C: 4  
D: 5",c1b83eff-94cb-5c1f-86f2-fd67f011bf29,Logic and Puzzles,MCQ,cn_k12,B
"If the proposition ""p ∧ q"" is false, and ¬p is false, then ( )
A: ""p ∨ q"" is false
B: q is false
C: p is false
D: q is true",6692d6d9-a58e-5704-8dab-af1f178498b3,Logic and Puzzles,MCQ,cn_k12,B
"Given the universal set $U=\{1,2,3,4,5\}$, set $A=\{1,5\}$, and $B=\{2,4\}$, then $(\complement _{U}A)\cap B=\left(\ \ \right)$

A: $\{4\}$

B: $\{2,4\}$

C: $\{2,3,4\}$

D: $\{1,2,3,4\}$",5ec80dcc-0562-5bdc-a9f8-ae7eb676b5ed,Logic and Puzzles,MCQ,cn_k12,B
"Among the following six relations: ①$\{a, b\} \subseteq \{b, a\}$ ②$\{a, b\} = \{b, a\}$ ③$\{0\} = \Phi$ ④$0 \in \{0\}$ ⑤$\Phi \in \{0\}$ ⑥$\Phi \subseteq \{0\}$, the number of correct relations is (　　).  
A: 3  
B: 4  
C: 5  
D: 6",06f350e4-9248-54d0-b594-3a51263946e5,Logic and Puzzles,MCQ,cn_k12,B
"The following are propositions:
(1) October 1, 2004, is both the National Day and the Mid-Autumn Festival.
(2) Multiples of 10 are always multiples of 5.
(3) A trapezoid is not a rectangle.
Among these, the propositions that use logical connectives are ( )
A: 0
B: 3
C: 2
D: 1",f87d0a6c-18da-5bae-a189-4cad8974e6fd,Logic and Puzzles,MCQ,cn_k12,C
"Which of the following events is a random event?

A: The sun rises from the east tomorrow

B: Encountering a red light when passing through a traffic intersection

C: Peanut oil dropping into water will float on the water surface

D: The sum of two negative numbers is a positive number",0212a87d-2864-57c5-b1ef-46de0de1c186,Logic and Puzzles,MCQ,cn_k12,B
"Let proposition $p$ be: There exists some $x_0 \in (-\infty, 0)$ such that $2^{x_0} < 3^{x_0}$, and let proposition $q$ be: For all $x \in \left(0, \frac{\pi}{2}\right)$, it holds that $\sin x < x$. Determine the true proposition among the following:
A: $p \land q$
B: $p \lor (\lnot q)$
C: $p \land (\lnot q)$
D: $(\lnot p) \land q$",f58ef569-747f-53a4-9a8e-873ba90161a6,Logic and Puzzles,MCQ,cn_k12,D
"Let the universal set $U=\{1,2,3,4,5\}$, set $M=\{1,4\}$, and set $N=\{1,3,5\}$. Then, $N \cap (\complement_U M)=$ (   )
A: $\{1,3\}$
B: $\{1,5\}$
C: $\{3,5\}$
D: $\{4,5\}$",5695a817-033f-5e9c-997a-dd14d968b772,Logic and Puzzles,MCQ,cn_k12,C
"The finiteness of an algorithm refers to (　　)  
A: The algorithm must include output  
B: Every operation step in the algorithm is executable  
C: The steps of the algorithm must be finite  
D: None of the above statements are correct",c077d8c7-2ae1-5b1c-a35d-22a9947a9ed8,Logic and Puzzles,MCQ,cn_k12,C
"Which of the following statements is a proposition? ( ★ )

  A. \(x - 1 = 0\)     B. Do you speak Japanese?     C. \(4+3=8\)    D. He is a good person",c40e3987-a44c-5083-b992-8874355472ab,Logic and Puzzles,MCQ,cn_k12,C
"(2013•Hubei) In a parachuting training session, two trainees, A and B, each make one jump. Let proposition p be ""A lands within the designated area"", and q be ""B lands within the designated area"". Then, the proposition ""At least one of the trainees does not land within the designated area"" can be represented as (　　)
A: (￢p)∨(￢q)
B: p∨(￢q)
C: (￢p)∧(￢q)
D: p∨q",6c701705-3e6b-5b08-9e11-e8d339847880,Logic and Puzzles,MCQ,cn_k12,A
"Among the following propositions:

  (1) Complementary events are necessarily mutually exclusive events;  
  (2) If $A$ and $B$ are two random events, then $P(A \cup B) = P(A) + P(B)$;  
  (3) If events $A$, $B$, $C$ are mutually exclusive, then $P(A) + P(B) + P(C) = 1$;  
  (4) If events $A$ and $B$ satisfy $P(A) + P(B) = 1$, then $A$ and $B$ are complementary events.

The number of correct propositions is (　　)
A: $1$
B: $2$
C: $3$
D: $4$",f35f24d1-8922-5fef-b12b-f74407270790,Logic and Puzzles,MCQ,cn_k12,A
"The basic structure indispensable to any algorithm is ( )
A: Logical structure
B: Selection structure
C: Loop structure
D: Sequential structure",97900171-b50e-53dd-a88e-911c1f2cad58,Logic and Puzzles,MCQ,cn_k12,D
"The negation of the proposition ""For all $x$ in $\mathbb{R}$, $\tan x \neq 1$"" is ( ).

A: For all $x$ not in $\mathbb{R}$, $\tan x \neq 1$

B: For all $x$ in $\mathbb{R}$, $\tan x = 1$

C: There exists an $x$ not in $\mathbb{R}$, $\tan x \neq 1$

D: There exists an $x$ in $\mathbb{R}$, $\tan x = 1$",c55b4125-71bb-57db-9af8-666bea82f3d3,Logic and Puzzles,MCQ,cn_k12,D
"Two electronic components, A and B, are connected in series. If either of them fails, the circuit will malfunction. Given that the failure rate of component A is 0.2 and the failure rate of component B is 0.5, the probability of the circuit malfunctioning is ( )
A: 0.1
B: 0.3
C: 0.6
D: 0.7",e7eb34fb-ba83-595a-9cbe-d08b8d546719,Logic and Puzzles,MCQ,cn_k12,C
"Given the universal set $U=\{1,2,3,4,5\}$, $A\cap B=\{2,4\}$, $A\cup B=\{1,2,3,4\}$, then which of the following statements is true?

A: $2\in A$, $2\notin B$

B: $3\in A$, $3\in B$

C: $4\in A$, $4\notin B$

D: $5\notin A$, $5\notin B$",feb68aac-3e43-538c-9f6d-2e0b8a20d308,Logic and Puzzles,MCQ,cn_k12,D
"Given the proposition $p$: $∃n∈N$, $2^{n} > 1000$, then $﹁p$ is ($(\quad)$)
A: $∃n∈N$, $2^{n}  1000$
C: $∃n∈N$, $2^{n}≤1000$
D: $∀n∈N$, $2^{n}≤1000$",dd087166-c809-57f0-8f5e-9e7123c8e3e8,Logic and Puzzles,MCQ,cn_k12,D
"Given that ① the four interior angles of a square are equal; ② the four interior angles of a rectangle are equal; ③ a square is a rectangle, based on the ""syllogism"" reasoning, the correct sequence for the major premise, minor premise, and conclusion respectively is (　　)

        A. ②①③      B. ③①②       C. ①②③      D. ②③①",6fca9f3d-b8f2-56cd-838d-7238dcddb7e6,Logic and Puzzles,MCQ,cn_k12,D
"Six students participated in a speech contest, numbered $1$, $2$, $3$, $4$, $5$, $6$. The results of the contest are as follows: one student received the special prize, and students $A$, $B$, $C$, $D$ made predictions about who would receive the special prize. $A$ said: Either student $1$ or student $2$ will receive the special prize; $B$ said: Student $3$ cannot receive the special prize; $C$ said: Students $4$, $5$, $6$ cannot receive the special prize; $D$ said: The special prize will be received by one of students $4$, $5$, $6$. The publicly announced contest results show that only one of $A$, $B$, $C$, $D$ made a correct prediction. Based on the above information, which student received the special prize?

A: $1$

B: $2$

C: $3$

D: $4$, $5$, or $6$",50c2b394-4b14-5785-a163-017f506eb3e1,Logic and Puzzles,MCQ,cn_k12,C
"A and B are shooting under the same conditions. The probability of A hitting the target is $P_1$, and the probability of B hitting the target is $P_2$. Each of them shoots once. The probability that at least one person hits the target is ( )
A: $P_1+P_2$
B: $P_1 \cdot P_2$
C: $1-P_1P_2$
D: $1-(1-P_1)(1-P_2)$",a76aab1d-ec41-55f4-94d4-e94a07707bb4,Logic and Puzzles,MCQ,cn_k12,D
"Given the proposition $p$: $∀x∈R$, $cos⁡x≦1$, then $¬p($ $)$
A: $∃x₀∈R$, $cos⁡x₀ > 1$
B: $∀x∈R$, $cos⁡x > 1$
C: $∃x₀∈R$, $cos⁡x₀ ≧ 1$
D: $∀ x∈R$, $cos⁡x ≧ 1$",8c8cba8a-8a94-5475-a413-95316e7bdde4,Logic and Puzzles,MCQ,cn_k12,A
"Which of the following statements is incorrect?

A: When rolling a fair dice, the outcome may not necessarily be an even number.

B: Drawing the joker from a deck of cards is a certain event.

C: Understanding the quality of a batch of light bulbs through sampling survey.

D: If the weather forecast indicates a $95\%$ chance of precipitation tomorrow, it does not necessarily mean it will rain.",ea180e00-dc29-5dfc-8c82-427557cb0e0f,Logic and Puzzles,MCQ,cn_k12,B
"There are three grades of a product: first grade, second grade, and defective. A piece is randomly selected from a box of the product for inspection. Let the probability of selecting a first-grade product be 0.65 and the probability of selecting a second-grade product be 0.3. Then, the probability of selecting a defective product is (　　)
A: 0.95
B: 0.7
C: 0.35
D: 0.05",1ad0bba5-1223-5f7c-a117-af971d328716,Logic and Puzzles,MCQ,cn_k12,D
"Entering the Internet era, sending emails has become indispensable. Generally, sending an email involves the following steps: a. Open the email box; b. Enter the recipient's address; c. Enter the subject; d. Enter the content of the email; e. Click ""Compose""; f. Click ""Send"". The correct sequence is (　　)
A: a→b→c→d→e→f
B: a→c→d→f→e→b
C: a→e→b→c→d→f
D: b→a→c→d→f→e",59a89803-9e21-5504-a608-a57156ce0473,Logic and Puzzles,MCQ,cn_k12,C
"Let the universal set $U=\{x\in \mathbb{N}^* | x < 6\}$, where the set $A=\{1,3\}$, and $B=\{3,5\}$. Then, the complement of $A \cup B$ with respect to $U$ is ( )

A: $\{1,4\}$
B: $\{2,4\}$
C: $\{2,5\}$
D: $\{1,5\}$",b9e787fb-99ab-579d-865c-3c46ee01c35a,Logic and Puzzles,MCQ,cn_k12,B
"Given the universal set $U=\{0,1,2,3,4\}$, $M=\{0,1,2\}$, $N=\{2,3\}$, then $(C_U M) \cap N=$ (    )
A: $\{2\}$
B: $\{3\}$
C: $\{2,3,4\}$
D: $\{0,1,2,3,4\}$",24c354b1-82e6-5aed-b2b7-efad932bb921,Logic and Puzzles,MCQ,cn_k12,B
